Reaction	A01	A02	B01	B02	C01	C02	D01	D02	E01	E02	F01	F02	G01	H01	H25361	H25362	H25363	H25364	H25365
ribflv[u]tr	0	0	0	0.007526175	0.998463469	0	0.044489754	0	0	0	0.920793736	0	0.005678945	0	0	0	0	1.453485057	1.916499027
rmn[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpn_104557[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpn_104557_cb_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpn_96990[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpn_96990_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpn_oh[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpn_oh_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rsv[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rsvgluc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
salcn[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sb_611855[u]tr	0	0	0	0	0	0	0	0	0	0	-333.3333333	0	-25.64348167	0	0	0	0	0	-483.07385
sb_y[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sbt_D[u]tr	0	0	0	95.86968184	0	0	438.9018258	0	0	0	0	0	0	0	0	0	0	0	0
sch_488128[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sch_57871[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sch_57871_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sel[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
selni[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ser_D[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ser_L[u]tr	0	0	0	-96.12868687	0	0	1000	0	0	0	0	0	0	0	0	0	0	-980.4853243	29.8563599
sfnd_1689[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sfnd_1689_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sftz[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sftz_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
simvgluc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
smap[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
smap_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
smvacid[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sn38[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sn38g[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
so4[u]tr	0	0	0	0.003763088	0.499231735	0	0.022244877	0	0	0	0.460396868	0	0.002839472	0	0	0	0	0.726742528	0.958249513
spmd[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	-4.934105238	0	0	0	0	0	0
spz[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spz_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spz_sfn[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spz_sfn_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stg[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stg_m3[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stg_m4[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
succ[u]tr	0	0	0	14.0017805	0	0	-998.5475492	0	0	0	0	0	0	0	0	0	0	0	0
sucr[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sulfac[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tagur[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tat[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taur[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tgz[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tgz_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
thf[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
thm[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
thr_L[u]tr	0	0	0	192.7465645	15.76760152	0	353.3477104	0	0	0	0	0	0.089681139	0	0	0	0	0	30.26509623
thsacmp[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
thymd[u]tr	0	0	0	0.01772642	2.351683589	0	0.104786832	0	0	0	2.168747866	0	0.013375634	0	0	0	0	3.42339711	4.51393511
tlf_a[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_1a[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_1b[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_1x[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_2[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_2a[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_3[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_4[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m1[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m2[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m3[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m4[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m4a[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m5[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m5a[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m5b[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m6[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlf_a_m9[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlms[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tlms_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tma[u]tr	0	0	0	192.7465645	0	0	920.1169456	0	0	0	0	0	0	0	0	0	0	0	1000
tmacmp[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tmao[u]tr	0	0	0	-192.7465645	0	0	-920.1169456	0	0	0	0	0	0	0	0	0	0	0	-1000
tolcp[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tolcp_ac[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tolcp_ac_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tolcp_am[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tolcp_am_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tolcp_glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tpno_1glc_4g[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tpno_4g[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tpno_4glc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tpnoh[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tre[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trp_L[u]tr	0	0	0	7.834485215	3.526023098	0	0.157113308	0	0	0	3.251736375	0	0.020054906	0	0	0	0	5.132908756	2.642819468
tsacmgluc[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsul[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ttdca[u]tr	0	0	0	0.012065453	1.600668861	0	0.071322953	0	0	0	1.476154017	0	0.009104099	0	0	0	0	2.330128584	3.072401153
tyr_L[u]tr	0	0	0	7.598004352	8.582203545	0	0.382407703	0	0	0	7.914600294	0	0.048812864	0	0	0	0	0	16.47309616
ura[u]tr	0	0	0	124.9514209	0	0	999.7539317	0	0	0	0	0	0	0	0	0	0	0	0
urea[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	-4.934105238	0	0	0	0	0	0
uri[u]tr	0	0	0	-192.6107278	0	0	-998.9509552	0	0	0	0	0	0	0	0	0	0	0	-662.2896454
val_L[u]tr	0	0	0	0.198336215	26.31236484	0	1.172432108	0	0	0	24.26554548	0	0.149656424	0	0	0	0	53.75006128	50.50522444
xan[u]tr	0	0	0	0	0	0	999.9874997	0	0	0	0	0	0	0	0	0	0	0	998.083501
xtsn[u]tr	0	0	0	0	-617.9836404	0	-1000	0	0	0	-650.0008147	0	-5.934105238	0	0	0	0	0	-998.083501
xyl_D[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zn2[u]tr	0	0	0	0.003763088	0.499231735	0	0.022244877	0	0	0	0.460396868	0	0.002839472	0	0	0	0	0.726742528	0.958249513
IG3PS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGPDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHDCOATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHDGK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHPDCOATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHXDGK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILETA	0	0	0	0	-393.315072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILE_Ltex	0	0	0	0.136151355	-375.2524902	0	0.804836472	0	0	0	16.65750699	0	0.102734263	0	0	0	0	26.29409447	34.67019234
ILEabcpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEt2rpp	0	0	0	0.136151355	-375.2524902	0	0.804836472	0	0	0	16.65750699	0	0.102734263	0	0	0	0	26.29409447	34.67019234
IMACTD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMN_GLC_GLCAASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMN_GLCt2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMN_GLCtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMNtepp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMNtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMPC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMPD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IND3ACt2rpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IND3ACtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INDOLEt2rpp	0	0	0	-7.80790691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.125199639
INDOLEtex	0	0	0	-7.80790691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.125199639
INDPYRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSt2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000
INStex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000
INV_M1_GLCAASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INV_M1t2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INV_M1tex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INVtepp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INVtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPDCOATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPDDI	0	0	0	98.04111648	0	0	-2.634155286	0	0	0	0	0	0	0	0	0	0	0	886.5276692
IPDGK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPDPS	0	0	0	98.48672726	59.11715866	0	0	0	0	0	54.51847871	0	0	0	0	0	0	86.05813769	0
IPDPS2	0	0	0	0	0	0	0	0	0	0	0	0	0.336239734	0	0	0	0	0	1000
IPMD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPMDr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4465777	0
IPPMIa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.4465777	0
IPPMIb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.4465777	0
ISETACabcpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISETACtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISNZDAc	0	0	0	-192.7465645	-1000	0	-1000	0	0	0	-117.3037682	0	0	0	0	0	0	0	-1000
ISNZDppp	0	0	0	-192.7465645	-1000	0	-1000	0	0	0	-117.3037682	0	0	0	0	0	0	0	-1000
ISNZDtex	0	0	0	-192.7465645	-1000	0	-1000	0	0	0	-117.3037682	0	0	0	0	0	0	0	-1000
ISOSORBIDE_5MN_GLC_GLCAASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISOSORBIDE_5MN_GLCt2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISOSORBIDE_5MN_GLCtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISOSORBIDE_5MNtepp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISOSORBIDE_5MNtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITDCOATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITDGK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IVCOATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KACOAT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARA1	0	0	0	-192.7465645	1000	0	1000	0	0	0	0	0	0	0	0	0	0	1000	1000
KARA2	0	0	0	-192.7465645	0	0	-1000	0	0	0	0	0	0	0	0	0	0	-1000	-1000
KARA3	0	0	0	192.7465645	-1000	0	-1000	0	0	0	0	0	0	0	0	0	0	-1000	-1000
KAS14	0	0	0	0.12065694	16.00700824	0	0.713243774	0	0	0	14.76183494	0	0.091042809	0	0	0	0	23.30175114	30.72462506
KDOCT2	0	0	0	0.060328229	8.003472159	0	0.356620463	0	0	0	7.380887992	0	0.045521223	0	0	0	0	11.65082904	15.36225118
KDOPP	0	0	0	0.060328229	8.003472159	0	0.356620463	0	0	0	7.380887992	0	0.045521223	0	0	0	0	11.65082904	15.36225118
KDOPSr	0	0	0	0.060328229	8.003472159	0	0.356620463	0	0	0	7.380887992	0	0.045521223	0	0	0	0	11.65082904	15.36225118
KG6PDC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KPROFEN_GLC_GLCAASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KPROFEN_GLCt2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KPROFEN_GLCtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KPROFENtepp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KPROFENtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kt1rpp	0	0	0	0.003763088	0.499231735	0	0.022244877	0	0	0	0.460396868	0	0.002839472	0	0	0	0	0.726742528	0.958249513
Kt3pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ktex	0	0	0	0.003763088	0.499231735	0	0.022244877	0	0	0	0.460396868	0	0.002839472	0	0	0	0	0.726742528	0.958249513
LACTLtex	0	0	0	129.3156561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.43452963
LACTLtpp	0	0	0	129.3156561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.43452963
LACZ	0	0	0	0	9.604077092	0	0	0	0	0	0	0	0	0	0	0	0	13.98086457	0
LAC_Dtex	0	0	0	-150.741223	0	0	-889.3564227	0	0	0	0	0	0	0	0	0	0	0	103.8309212
LAC_Ltex	0	0	0	-192.7465645	0	0	-302.5094673	0	0	0	-317.5255692	0	0	0	0	0	0	0	-1000
LARGNAT	0	0	0	7.533313787	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	1000
LCADi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCARS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCTSabcpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCTStex	0	0	0	0	9.604077092	0	0	0	0	0	0	0	0	0	0	0	0	13.98086457	0
LCTStpp	0	0	0	0	9.604077092	0	0	0	0	0	0	0	0	0	0	0	0	13.98086457	0
LCYSTabcpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCYSTtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDH_D	0	0	0	-192.7465645	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	-1000
LDH_D2	0	0	0	0	0	0	110.6435773	0	0	0	0	0	0	0	0	0	0	0	103.8309212
LDH_L	0	0	0	-192.7465645	0	0	-1000	0	0	0	-317.5255692	0	0	0	0	0	0	0	-1000
LEUTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.4465777	0
LEU_Ltex	0	0	0	0.21137552	4.956901772	0	1.249511828	0	0	0	0	0	0	0	0	0	0	0	-449.9361064
LEUabcpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEUt2rpp	0	0	0	0.21137552	4.956901772	0	1.249511828	0	0	0	0	0	0	0	0	0	0	0	-449.9361064
LGTHL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPADSS	0	0	0	0.024131388	3.201401649	0	0.142648755	0	0	0	2.952366988	0	0.018208562	0	0	0	0	4.660350229	6.144925011
LPAMS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1A120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1A140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1A141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1A160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1A161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1A180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1A181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1E120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1E140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1E141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1E160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1E161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1E180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1E181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1G120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1G140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1G141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1G160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1G161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1G180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL1G181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2A120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2A140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2A141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2A160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2A161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2A180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2A181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2E120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2E140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2E141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2E160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2E161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2E180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2E181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2G120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2G140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2G141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2G160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2G161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2G180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPLIPAL2G181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST4EXPtepp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LST4EXPtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTN1GLUC_GLCAASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTN1GLUCt2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTN1GLUCtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTNM4_GLCAASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTNM4t2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTNM4tex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTNM7_GLCAASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTNM7t2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTNM7tex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTNtepp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSTNtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTHRK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYSDC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYS_Ltex	0	0	0	0.160726541	21.32286028	0	0.950108672	0	0	0	19.66417079	0	0.121277697	0	0	0	0	31.04015293	40.92812831
LYSt2rpp	0	0	0	192.7465645	1000	0	1000	0	0	0	19.66417079	0	0.121277697	0	0	0	0	1000	1000
LYSt3pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L_AROND	0	0	0	-7.533313787	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	-1000
L_LACD	0	0	0	0	0	0	697.4905327	0	0	0	0	0	0	0	0	0	0	0	0
L_LACD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L_LACD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L_LACt2rpp	0	0	0	-192.7465645	0	0	-302.5094673	0	0	0	-317.5255692	0	0	0	0	0	0	0	-1000
M1PD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MACCOAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALCOACD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALCOAMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALDDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALFADOi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALNAtpp	0	0	0	-110.5105702	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	-805.9764103
MALT	0	0	0	63.43090839	0	0	999.5720594	0	0	0	0	0	0	0	0	0	0	0	981.5654704
MALT6PH	0	0	0	0	0	0	0	0	0	0	0	0	0.079145014	0	0	0	0	0	0
MALTATr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
